,content,userName,reviewId,title,appId,score_x,thumbsUpCount,dominant_topic,dominant_topic_meaning,developer,genre,contentRating,containsAds
7165,"The app is good once you pay for it. The free version is horrendous as the children get frustrated at locked things. I've had the subscription a while, my daughter enjoys it but it seems impossible to share the subscription via family link so my daughter can't play on her device. Very frustrating. I have emailed the developers but seems this is a known issue and happens regularly for this reason I wouldn't recommend the game to anyone. I'm paying a good amount and known issues are ignored.",Stephanie Cook,1b2450c1-de82-4197-ac2a-ca37dee0d0f4,World of Peppa Pig: Kids Games,com.peppapig.worldofpeppapig_g,2,222,2,Issues Concerns,Find Your Fun,Educational,Everyone,False
7169,"My child loved this game, but it's still on Halloween stuff, and I think it should update more frequently for the high cost. We have been doing the same games for months now. She is getting bored with something that should be updated more.",Sarah Jewell,1da1b82c-4b91-4124-b464-562077f10c70,World of Peppa Pig: Kids Games,com.peppapig.worldofpeppapig_g,2,228,3,Graphics & Gameplay,Find Your Fun,Educational,Everyone,False
7171,"I have had a subscription for my daughter for over two years. Suddenly, it will not play . I uninstalled, reinstalled multiple times. Extremely frustrating. And I can't get any help to fix it🤔🤨😡😟",The George,60e7eb41-2c06-4458-a57e-166c96147def,World of Peppa Pig: Kids Games,com.peppapig.worldofpeppapig_g,1,130,2,Issues Concerns,Find Your Fun,Educational,Everyone,False
7172,Subscription stopped after 2 months after paying for a yearly subscription. Please can some one help as I have a unhappy 4 year old. Its not a cheap yearly subscription would like issue fixed ASAP please. When going on game everything is showing as locked apart from the free games.,Sinnett Family,90617037-9b43-4578-826f-241a9e47e979,World of Peppa Pig: Kids Games,com.peppapig.worldofpeppapig_g,1,113,2,Issues Concerns,Find Your Fun,Educational,Everyone,False
7205,"Subscription has been joke. It automatically renews and its been at least two and a half years, but has only been fully functional for what seems like the first few months. Want to play on another device? Forget it. There's a needless process to make that happen. Not worth the money. Boooo.",Rob,dd5ede18-dd44-4d99-8d62-ed95f4633017,World of Peppa Pig: Kids Games,com.peppapig.worldofpeppapig_g,1,163,0,Payment and Ads,Find Your Fun,Educational,Everyone,False
7209,"Please stop locking the very few games that were originally free. Once a toddler finds something they enjoy and learns how to use it, taking it away is just cruel. And the price to unlock is just ridiculous, and I certainly won't be paying it now that I have seen how many people still have issues accessing games after signing up. I will be deleting the app.",Jasmin Taylor,5b80df41-4c8f-4e97-8b2d-0e0e2dd3929b,World of Peppa Pig: Kids Games,com.peppapig.worldofpeppapig_g,1,138,0,Payment and Ads,Find Your Fun,Educational,Everyone,False
7223,"This game is fantastic for young kids! My 3yo loves it. The app is regularly updated and new games added. It is definitely worth the money for the full game. Love that you can watch episodes and songs too! And the download for offine episodes is very useful when we travel. I had an issue to restore my purchase, and the support team was very helpful and friendly. They responded quickly with clear instructions, and the issue was resolved easily. Best app by far for toddlers! Thank you!",Sandri van Wyk,23b4135d-5965-4575-8777-04b62ef270f7,World of Peppa Pig: Kids Games,com.peppapig.worldofpeppapig_g,5,815,1,Praise and Comparisons,Find Your Fun,Educational,Everyone,False
7236,"Pretty good. Alot of the games are locked and you have to buy so theres just a handful of free games to play with 3 different ability settings , easy medium and hard. Always has buy pop ups . So wouldnt leave the child on it without you incase they purchase off the ads by clicking on them .",Cameron X,1f37eb36-880c-4d63-908c-f40ed9eca744,World of Peppa Pig: Kids Games,com.peppapig.worldofpeppapig_g,4,301,3,Graphics & Gameplay,Find Your Fun,Educational,Everyone,False
7261,"Our experience is very similar to a lot of others - we signed up because our child loves the app. Having paid and trying to add it to our child's device we are asked to sign up again. We have emailed support and it took 2 months for anyone to respond to us with help, help that had come from other parents trouble shooting their own problems. Our latest email has gone unanswered for weeks again and our child gets very frustrated knowing they cannot use the app.",Old Har-Fer,2da06043-b95c-4e42-86a9-d3a5e6a1af95,World of Peppa Pig: Kids Games,com.peppapig.worldofpeppapig_g,1,378,2,Issues Concerns,Find Your Fun,Educational,Everyone,False
7262,"I love this app for my children. Have had a few hiccups, with not being able to put this app and purchase the subscriptions on my children's tablets which is a real bummer because they are toddlers and have to use my tablet in order to play and I have 2 children that like it SO THEY FIGHT. Very inconvenient in that department. Secondly, now, we're experiencing issues with being able to USE the app on our tablets. I try on my phone and it goes through, but on our tablets, it stays frozen ON LOAD.",Carmella Carrillo,561612f8-7bd3-4625-91b8-a5aca4b897bb,World of Peppa Pig: Kids Games,com.peppapig.worldofpeppapig_g,3,129,2,Issues Concerns,Find Your Fun,Educational,Everyone,False
7270,"My daughter loves the app , many different games and coloring options plus videos. She only 2 and can do 12 piece puzzles and matching games now like a pro. I am disappointed because I was over charged for the year subscription (which is really the only way to fully enjoy the app, otherwise you get like 2 puzzles a game and a coloring thing) but over all I see this app teaching my daughter things I couldn't hold her attention with so that's great for me.",Soda Quinn,4c026eda-34ba-486f-85fc-c24a5047dca5,World of Peppa Pig: Kids Games,com.peppapig.worldofpeppapig_g,3,1085,3,Graphics & Gameplay,Find Your Fun,Educational,Everyone,False
7281,"Upon trying to add the subscription to my account, the app freezes and shuts down when i reopen the app, I am unable to access the subscription and it will not let me attempt to resubscribe. My daughter does enjoy this app but would like to access more than just the 2 or 3 free games available. If there is not a way to fix this, I would like to cancel my year long subscription. Dont want an app that doesnt work.",Amber Robinson,2cf00300-b143-40a5-9bd2-340bc77f92bc,World of Peppa Pig: Kids Games,com.peppapig.worldofpeppapig_g,1,490,2,Issues Concerns,Find Your Fun,Educational,Everyone,False
7300,"The app is fine, the content is ok but it suddenly forgets that you have a subscription and it blocks everything, no way to tell the app that you are already subscribed and you have to reinstall it, can't believe they haven't fixed it, it has been over a year since I had this problem the first time, uninstalled it",Javier Torres,e4a80cc0-71c9-4050-966b-88e885a4db0e,World of Peppa Pig: Kids Games,com.peppapig.worldofpeppapig_g,1,121,2,Issues Concerns,Find Your Fun,Educational,Everyone,False
7310,My kid likes it. Problem I have is with how easy it is for my child to set up a subscription. When it loads a message pops up with options to pay for a subscription. My 3 year old started the process! Luckily i caught her in time. Y'all need to change that. Deleted the app because of this problem.,K C,3a672967-c65a-468f-8bd0-7782c1ccc773,World of Peppa Pig: Kids Games,com.peppapig.worldofpeppapig_g,1,130,2,Issues Concerns,Find Your Fun,Educational,Everyone,False
7319,It is amazing app for me i looooooooove so much 😀👍it is cute how do you get the locked ones please tell me it is amazing game five stars amazing app for me thank you for your work.😍♥️💜💙💚🦄 amazing cute cool install it now awwwww thanks so much again .................................... ................................................. ...................... .........................,Holly Blessing,fc74c79d-1c41-4606-a737-afefbf3d03ce,World of Peppa Pig: Kids Games,com.peppapig.worldofpeppapig_g,5,109,1,Praise and Comparisons,Find Your Fun,Educational,Everyone,False
7330,Thank you very much! I love the game very very much! 😆 I seen my cousin playing this so I want to try it out 😁 it's very education and fun learning stuff :),Matthew Jacob Perez,58368dd1-f6ad-4a30-b2c5-e4292f10ecfd,World of Peppa Pig: Kids Games,com.peppapig.worldofpeppapig_g,5,264,1,Praise and Comparisons,Find Your Fun,Educational,Everyone,False
7341,"This is a subscription app. You CANNOT buy *subscriptions* from a Family Payment Plan and you can ONLY use a Family Payment Plan to make purchases from kid accounts. So if you put this app on you're child's device, it will keep asking them to buy -- BUT THERE IS NO WAY TO BUY IT!! I have spoken with Google Play support and they confirmed -- IT IS NOT POSSIBLE TO BUY A SUBSCRIPTION and this app requires a subscription for most of it. This will only work of purchased and used from the PARENT's device/account.",Kaitlyn Hanrahan,00f0f15e-df24-461a-8840-ecf7d205178e,World of Peppa Pig: Kids Games,com.peppapig.worldofpeppapig_g,1,168,0,Payment and Ads,Find Your Fun,Educational,Everyone,False
7346,"The app will not load, even though we have a good internet connection and I've deleted and then reinstall the app more than one, it just says loading at the bottom of the screen and nothing else! Such a shame bought my daughter a tablet for her birthday and was hoping to be able to have this on the tablet for her!! Very disappointed as it works on my phone!!!",Lois Morris,b8d2a70f-a428-42b3-8008-11e10253f666,World of Peppa Pig: Kids Games,com.peppapig.worldofpeppapig_g,1,104,2,Issues Concerns,Find Your Fun,Educational,Everyone,False
7355,"It's a really good game and I'm still a kid you know and......and umm the loading is making me more anger I mean the preparing snorts it's already 💯%But it's still saying""Preparing snorts 100""I really² hate it so much....😡😡😡😡😡just make it offline if you won't I will give you 1 star",Shelsie Tandih,b65519f9-313f-461d-b151-d2e92ac97b71,World of Peppa Pig: Kids Games,com.peppapig.worldofpeppapig_g,2,334,3,Graphics & Gameplay,Find Your Fun,Educational,Everyone,False
7370,"My son loved Letter School & always looked forward to ""playing"" it, especially once he'd gained a little more confidence with tracing the letters. The themes, animations, sounds, it's all so cute & fun! We recently returned to this app to help my son learn cursive & it was just as awesome as I remembered. We purchased it for a one-time $3.99-ish before they went to subscription model. That didn't include cursive so we had to grab a subscription for that & I was shocked at how $$ it is now! ☹️😯",Sarah Decoteau,37856311-c5a9-45d1-b283-6ef513bd0a8f,LetterSchool - Learn to Write,com.letterschool.lite,4,151,1,Praise and Comparisons,Letterschool Enabling Learning,Educational,Everyone,False
7397,"As a former Early Childhood Special Education teacher I am admittedly picky. The animation after tracing is fun, however this felt more like an exercise in frustration tolerance. It often did not work when I pushed on a point and tried to move the the line to the next point. It took me several tries with each letter to get it to actually trace the entire letter. I'm not even going to have my kiddo try this one. I have no room to share the other things that I think could be better!",Jessica Harck Treadway,15c8c965-1d3e-4a23-b9a7-a8b0c7efaed7,LetterSchool - Learn to Write,com.letterschool.lite,2,259,3,Graphics & Gameplay,Letterschool Enabling Learning,Educational,Everyone,False
7415,"This app seemed to be exactly what I was looking for. I did the free trial and planned to spend $45 to buy the annual subscription. However, it isn't Family Library enabled, so I can't even install it on my son's tablet. The ""workaround"" in the FAQs says to log in on the child's device with your own Google account but that doesn't work for me because the entire purpose of this app was for my son to practice letter formation independently at times when I cannot give him my full attention.",Kristen Robinson,41a20cac-0f26-4be9-9e7d-10b38a7ec465,LetterSchool - Learn to Write,com.letterschool.lite,1,108,2,Issues Concerns,Letterschool Enabling Learning,Educational,Everyone,False
